Brand,Model,Year,Title,BodyType,Doors,Seats,Kilometres,FuelType,Transmission,DriveType,Cylinders,EngineLiters,Fuel100KM,UsedOrNew,Color,City,State,Price
Hyundai,Tucson,2017,2017 Hyundai Tucson Highlander (awd),SUV,4,5,97295.0,Diesel,Automatic,AWD,4.0,2.0,6.8,USED,White,Wollongong,NSW,31990.0
Mazda,CX-5,2015,2015 Mazda CX-5 Akera (4X4),SUV,4,5,83095.0,Unleaded,Automatic,AWD,4.0,2.5,7.4,USED,Red,Campbelltown,NSW,26990.0
Isuzu,D-MAX,2017,2017 Isuzu D-MAX LS-M HI-Ride (4X4),Ute / Tray,4,5,192988.0,Diesel,Automatic,4WD,4.0,3.0,7.7,USED,White,Five Dock,NSW,28999.0
Mercedes-Benz,A200,2014,2014 Mercedes-Benz A200 CDI BE,Hatchback,5,5,105663.0,Diesel,Automatic,Front,4.0,1.8,4.6,USED,Blue,Campbelltown,NSW,22500.0
Toyota,HiAce,2007,2007 Toyota HiAce LWB,Commercial,4,3,222603.0,Unleaded,Manual,Rear,4.0,2.7,11.6,USED,White,Croydon,NSW,17990.0
Ford,Puma,2020,2020 Ford Puma,SUV,5,5,22300.0,Premium,Automatic,Front,3.0,1.0,5.3,USED,Blue,Smithfield,NSW,27800.0
Mazda,2,2022,2022 Mazda 2 G15 Evolve,Hatchback,5,5,11824.0,Unleaded,Automatic,Front,4.0,1.5,5.2,USED,Grey,Wollongong,NSW,29990.0
Toyota,Corolla,2007,2007 Toyota Corolla Ascent,Hatchback,5,5,250318.0,Unleaded,Automatic,Front,4.0,1.8,7.7,USED,Silver,Minchinbury,NSW,10990.0
Jeep,Grand,2016,2016 Jeep Grand Cherokee Laredo (4X4),SUV,4,5,39967.0,Premium,Automatic,4WD,6.0,3.6,10.4,USED,White,Castle Hill,NSW,34800.0
Hyundai,Tucson,2020,2020 Hyundai Tucson Active (2WD),SUV,4,5,38341.0,Unleaded,Automatic,Front,4.0,2.0,7.9,USED,Blue,Granville,NSW,28984.0
Toyota,Camry,2020,2020 Toyota Camry Ascent Sport,Sedan,4,5,7528.0,Unleaded,Automatic,Front,4.0,2.5,8.3,USED,Silver,Castle Hill,NSW,32990.0
Honda,City,2018,2018 Honda City VTI,Sedan,4,5,94385.0,Unleaded,Automatic,Front,4.0,1.5,5.8,USED,Silver,Homebush,NSW,19999.0
Toyota,C-HR,2018,2018 Toyota C-HR Koba (awd),SUV,4,5,110047.0,Premium,Automatic,AWD,4.0,1.2,5.6,USED,Red,Wollongong,NSW,29990.0
Kia,Sorento,2012,2012 Kia Sorento Platinum (4X4),SUV,4,7,164189.0,Diesel,Automatic,AWD,4.0,2.2,7.4,USED,Silver,Cabramatta,NSW,16990.0
Holden,Cruze,2013,2013 Holden Cruze CD Equipe,Hatchback,5,5,106722.0,Unleaded,Automatic,Front,4.0,1.8,7.4,USED,White,Smithfield,NSW,10800.0
Isuzu,MU-X,2018,2018 Isuzu MU-X LS-U (4X2),SUV,4,7,72650.0,Diesel,Automatic,Front,4.0,3.0,8.1,USED,White,Blacktown,NSW,39880.0
Kia,Cerato,2015,2015 Kia Cerato S,Sedan,4,5,123624.0,Unleaded,Automatic,Front,4.0,1.8,7.1,USED,Silver,Camden,NSW,14995.0
Lexus,IS350,2014,2014 Lexus IS350 F Sport,Sedan,4,5,155620.0,Premium,Automatic,Rear,6.0,3.5,9.7,USED,Silver,Castle Hill,NSW,27990.0
Mazda,2,2018,2018 Mazda 2 Maxx,Hatchback,5,5,53426.0,Unleaded,Automatic,Front,4.0,1.5,4.9,USED,White,Wollongong,NSW,22990.0
Toyota,Corolla,2009,2009 Toyota Corolla Levin ZR,Hatchback,5,5,114727.0,Unleaded,Automatic,Front,4.0,1.8,7.7,USED,Silver,Minchinbury,NSW,14995.0
Toyota,Kluger,2016,2016 Toyota Kluger GXL (4X4),SUV,4,7,98983.0,Unleaded,Automatic,AWD,6.0,3.5,10.6,USED,Grey,Blacktown,NSW,39280.0
Volkswagen,Golf,2007,2007 Volkswagen Golf GTI,Hatchback,3,5,160523.0,Premium,Automatic,Front,4.0,2.0,8.1,USED,Silver,Leichhardt,NSW,10990.0
Holden,Commodore,2015,2015 Holden Commodore SS-V Redline,Sedan,4,5,96000.0,Premium,Automatic,Rear,8.0,6.0,11.8,USED,White,Castle Hill,NSW,47990.0
Nissan,X-Trail,2016,2016 Nissan X-Trail ST (fwd),SUV,4,5,39397.0,Unleaded,Automatic,Front,4.0,2.5,7.9,USED,Red,Penrith,NSW,23950.0
Hyundai,I30,2020,2020 Hyundai I30,Hatchback,4,5,54368.0,Unleaded,Automatic,Front,4.0,2.0,7.4,USED,White,Campbelltown,NSW,26990.0
Holden,Cruze,2014,2014 Holden Cruze Equipe,Hatchback,5,5,220683.0,Unleaded,Automatic,Front,4.0,1.8,7.4,USED,Silver,Adamstown,NSW,7990.0
Toyota,Camry,2013,2013 Toyota Camry Atara S,Sedan,4,5,89140.0,Unleaded,Automatic,Front,4.0,2.5,7.8,USED,Grey,Five Dock,NSW,17900.0
Toyota,Corolla,2013,2013 Toyota Corolla Ascent,Hatchback,5,5,149974.0,Unleaded,Automatic,Front,4.0,1.8,6.6,USED,Red,Lidcombe,NSW,16990.0
Hyundai,I30,2019,2019 Hyundai I30 Active,Hatchback,4,5,44879.0,Unleaded,Automatic,Front,4.0,2.0,7.4,USED,White,Blacktown,NSW,26990.0
Mazda,BT-50,2016,2016 Mazda BT-50 XT (4X4),Ute / Tray,4,5,110909.0,Diesel,Automatic,4WD,5.0,3.2,9.2,USED,White,Cardiff,NSW,34913.0
Toyota,Corolla,2013,2013 Toyota Corolla Ascent,Hatchback,5,5,109519.0,Unleaded,Automatic,Front,4.0,1.8,6.6,USED,White,Castle Hill,NSW,19990.0
Kia,Stinger,2020,2020 Kia Stinger GT (black Leather),Sedan,4,5,19372.0,Unleaded,Automatic,Rear,6.0,3.3,10.2,USED,Grey,Carlton,NSW,55888.0
Toyota,RAV4,2015,2015 Toyota RAV4 GXL (4X4),SUV,4,5,155198.0,Unleaded,Automatic,AWD,4.0,2.5,8.5,USED,Silver,Granville,NSW,24950.0
Honda,Jazz,2012,2012 Honda Jazz Vibe,Hatchback,5,5,111323.0,Unleaded,Automatic,Front,4.0,1.3,6.6,USED,Green,Kirrawee,NSW,12800.0
BMW,430I,2017,2017 BMW 430I Gran Coupe M Sport,Hatchback,5,5,79882.0,Premium,Automatic,Rear,4.0,2.0,5.8,USED,Grey,Blacktown,NSW,41280.0
Volkswagen,Golf,2008,2008 Volkswagen Golf GTI,Hatchback,5,5,155839.0,Premium,Manual,Front,4.0,2.0,8.1,USED,Silver,Minchinbury,NSW,13990.0
Subaru,Outback,2018,2018 Subaru Outback 2.5I Premium,SUV,4,5,66805.0,Unleaded,Automatic,AWD,4.0,2.5,7.3,USED,Grey,Blacktown,NSW,33898.0
Ford,Territory,2011,2011 Ford Territory TX (rwd),SUV,4,5,227646.0,Diesel,Automatic,Rear,6.0,2.7,8.2,USED,Silver,Cardiff,NSW,8913.0
Kia,RIO,2013,2013 Kia RIO S,Hatchback,5,5,88465.0,Unleaded,Automatic,Front,4.0,1.4,6.3,USED,Silver,Pennant Hills,NSW,14888.0
Holden,Commodore,2013,2013 Holden Commodore SV6 Z-Series,Sedan,4,5,237426.0,Unleaded,Automatic,Rear,6.0,3.6,9.5,USED,Blue,Minchinbury,NSW,15995.0
Toyota,Hilux,2013,2013 Toyota Hilux SR,Ute / Tray,4,5,345194.0,Diesel,Manual,Rear,4.0,3.0,8.1,USED,White,Blacktown,NSW,12990.0
Toyota,Corolla,2017,2017 Toyota Corolla ZR,Hatchback,5,5,130970.0,Unleaded,Automatic,Front,4.0,1.8,6.1,USED,Red,East Maitland,NSW,23990.0
Audi,A3,2013,2013 Audi A3 Sportback 1.8 Tfsi Ambition,Hatchback,5,5,148265.0,Premium,Automatic,Front,4.0,1.8,6.7,USED,Brown,Leichhardt,NSW,13999.0
Hyundai,I30,2018,2018 Hyundai I30 N Line,Hatchback,4,5,83494.0,Unleaded,Automatic,Front,4.0,1.6,7.1,USED,Black,Minto,NSW,27950.0
Mazda,2,2012,2012 Mazda 2 Genki,Hatchback,5,5,85492.0,Unleaded,Automatic,Front,4.0,1.5,6.8,USED,Silver,Lidcombe,NSW,13990.0
Volkswagen,Tiguan,2013,2013 Volkswagen Tiguan 155 TSI (4X4),SUV,4,5,126408.0,Premium,Automatic,AWD,4.0,2.0,8.8,USED,Grey,Cardiff,NSW,19999.0
Renault,Trafic,2017,2017 Renault Trafic LWB,Commercial,4,3,173156.0,Diesel,Manual,Front,4.0,1.6,6.2,USED,White,Granville,NSW,22950.0
Peugeot,208,2013,2013 Peugeot 208 GTI,Hatchback,3,5,78783.0,Premium,Manual,Front,4.0,1.6,5.9,USED,Grey,Granville,NSW,14990.0
Land,Rover,2020,2020 Land Rover Range Rover Evoque P200 S (147KW),SUV,4,5,26227.0,Premium,Automatic,AWD,4.0,2.0,8.1,USED,Black,Rozelle,NSW,69800.0
Honda,HR-V,2017,2017 Honda HR-V VTI,SUV,4,5,101821.0,Unleaded,Automatic,Front,4.0,1.8,6.6,USED,Black,Minchinbury,NSW,20995.0
Mitsubishi,Triton,2014,2014 Mitsubishi Triton GLX (4X4),Ute / Tray,4,5,221872.0,Diesel,Manual,4WD,4.0,2.5,8.1,USED,White,Cardiff,NSW,14413.0
Nissan,Pulsar,2015,2015 Nissan Pulsar ST,Sedan,4,5,90691.0,Unleaded,Automatic,Front,4.0,1.8,6.7,USED,White,Liverpool,NSW,14776.0
Audi,A4,2007,2007 Audi A4 2.0 Tfsi,Sedan,4,5,168901.0,Premium,Automatic,Front,4.0,2.0,8.3,USED,Silver,Petersham,NSW,7950.0
Honda,Accord,2005,2005 Honda Accord VTI,Sedan,4,5,167562.0,Unleaded,Automatic,Front,4.0,2.4,9.3,USED,Gold,Lansvale,NSW,7949.0
Audi,SQ5,2016,2016 Audi SQ5 3.0 TDI Quattro,SUV,5,5,152995.0,Diesel,Automatic,AWD,6.0,3.0,6.8,USED,Grey,Five Dock,NSW,29999.0
Toyota,Corolla,2007,2007 Toyota Corolla Ascent,Sedan,4,5,236946.0,Unleaded,Automatic,Front,4.0,1.8,7.4,USED,Silver,Kirrawee,NSW,8880.0
Holden,Commodore,2011,2011 Holden Commodore SV6,Wagon,4,5,183580.0,Unleaded,Automatic,Rear,6.0,3.6,9.8,USED,Silver,Adamstown,NSW,12990.0
Nissan,X-Trail,2015,2015 Nissan X-Trail TL (fwd),SUV,4,5,124882.0,Diesel,Automatic,Front,4.0,1.6,5.3,USED,Red,Liverpool,NSW,19888.0
Mazda,6,2005,2005 Mazda 6 Classic,Sedan,4,5,247519.0,Premium,Automatic,Front,4.0,2.3,8.9,USED,Gold,Minto,NSW,5950.0
Audi,Q3,2021,2021 Audi Q3 35 Tfsi,SUV,4,5,9819.0,Premium,Automatic,Front,4.0,1.4,7.2,USED,Blue,Jamisontown,NSW,51990.0
Lexus,IS300,2004,2004 Lexus IS300 Sports Luxury,Sedan,4,5,124230.0,Unleaded,Automatic,Rear,6.0,3.0,10.5,USED,Black,Minto,NSW,16000.0
Mitsubishi,Triton,2020,2020 Mitsubishi Triton GLX,Ute / Tray,2,2,43839.0,Diesel,Automatic,Rear,4.0,2.4,8.3,USED,White,Gateshead,NSW,33990.0
Hyundai,I30,2012,2012 Hyundai I30 Active,Hatchback,5,5,106286.0,Unleaded,Automatic,Front,4.0,1.8,6.9,USED,Silver,Minchinbury,NSW,16990.0
Toyota,Kluger,2018,2018 Toyota Kluger GX (4X2),SUV,4,7,128601.0,Unleaded,Automatic,Front,6.0,3.5,9.1,USED,White,Blacktown,NSW,36888.0
Subaru,Outback,2011,2011 Subaru Outback 3.6R Premium,SUV,4,5,91016.0,Premium,Automatic,AWD,6.0,3.6,10.3,USED,Black,Brookvale,NSW,16999.0
Jaguar,XF,2014,2014 Jaguar XF 2.2D Premium Luxury,Sedan,4,5,38821.0,Diesel,Automatic,Rear,4.0,2.2,5.2,USED,Grey,Rozelle,NSW,29800.0
Nissan,X-Trail,2015,2015 Nissan X-Trail ST-L 7 Seat (fwd),SUV,4,7,94239.0,Unleaded,Automatic,Front,4.0,2.5,7.9,USED,White,Minchinbury,NSW,22990.0
Ford,Ranger,2013,2013 Ford Ranger XLT 3.2 (4X4),Ute / Tray,4,5,167122.0,Diesel,Manual,4WD,5.0,3.2,9.4,USED,White,Cardiff,NSW,23913.0
Honda,Accord,2004,2004 Honda Accord Euro Luxury,Sedan,4,5,207966.0,Premium,Automatic,Front,4.0,2.4,9.4,USED,Silver,Cabramatta,NSW,8990.0
Ford,Ranger,2017,2017 Ford Ranger XL 3.2 (4X4),Ute / Tray,2,2,108767.0,Diesel,Manual,4WD,5.0,3.2,8.3,USED,,Mcgraths Hill,NSW,29999.0
Volkswagen,Polo,2015,2015 Volkswagen Polo 81 TSI Comfortline,Hatchback,5,5,39578.0,Premium,Automatic,Front,4.0,1.2,4.8,USED,White,Leichhardt,NSW,16420.0
Mazda,2,2015,2015 Mazda 2 Genki,Hatchback,5,5,105633.0,Unleaded,Automatic,Front,4.0,1.5,4.9,USED,Red,Brookvale,NSW,16990.0
Hyundai,Veloster,2015,2015 Hyundai Veloster,Hatchback,3,4,138263.0,Unleaded,Automatic,Front,4.0,1.6,6.4,USED,White,Minchinbury,NSW,21995.0
Toyota,Corolla,2006,2006 Toyota Corolla Ascent Seca,Hatchback,5,5,238016.0,Unleaded,Automatic,Front,4.0,1.8,7.4,USED,Silver,Kurri Kurri,NSW,5999.0
Audi,Q3,2014,2014 Audi Q3 2.0 TDI Quattro (130KW),SUV,4,5,73021.0,Diesel,Automatic,AWD,4.0,2.0,5.9,USED,White,Minchinbury,NSW,27995.0
Holden,Cruze,2010,2010 Holden Cruze CDX,Sedan,4,5,106831.0,Diesel,Automatic,Front,4.0,2.0,6.9,USED,Silver,Bankstown,NSW,8995.0
Hyundai,I30,2012,2012 Hyundai I30 Trophy,Hatchback,5,5,209552.0,Unleaded,Automatic,Front,4.0,2.0,7.6,USED,Red,Minchinbury,NSW,7995.0
Mitsubishi,Outlander,2021,2021 Mitsubishi Outlander ES 5 Seat (awd),SUV,4,5,51311.0,Unleaded,Automatic,AWD,4.0,2.4,7.2,USED,Red,Ryde,NSW,30888.0
Toyota,Yaris,2022,2022 Toyota Yaris ZR Hybrid,Hatchback,5,5,17984.0,Hybrid,Automatic,Front,3.0,1.5,3.3,USED,Brown,East Maitland,NSW,39990.0
Jeep,Grand,2014,2014 Jeep Grand Cherokee Limited (4X4),SUV,4,5,137763.0,Diesel,Automatic,4WD,6.0,3.0,7.5,USED,Black,Mount Druitt,NSW,24990.0
Honda,CR-V,2022,2022 Honda CR-V VTI X (2WD) 5 Seats,SUV,4,5,21532.0,Unleaded,Automatic,Front,4.0,1.5,7.3,USED,Grey,Banksia,NSW,39990.0
Land,Rover,2015,2015 Land Rover Discovery 4 3.0 SDV6 HSE,SUV,4,7,139968.0,Diesel,Automatic,4WD,6.0,3.0,8.8,USED,Black,Castle Hill,NSW,54990.0
MG,ZS,2022,2022 MG ZS Excite,SUV,4,5,15.0,Unleaded,Automatic,Front,4.0,1.5,7.1,DEMO,Blue,Blacktown,NSW,23690.0
Mitsubishi,Triton,2015,2015 Mitsubishi Triton GLX (4X4),Ute / Tray,4,5,154276.0,Diesel,Manual,4WD,4.0,2.4,7.2,USED,Silver,Adamstown,NSW,28990.0
Kia,RIO,2013,2013 Kia RIO S,Hatchback,5,5,131990.0,Unleaded,Manual,Front,4.0,1.4,5.7,USED,Silver,Smeaton Grange,NSW,11490.0
Toyota,HiAce,2017,2017 Toyota HiAce LWB,Commercial,4,2,160331.0,Diesel,Automatic,Rear,4.0,3.0,8.7,USED,White,Lidcombe,NSW,34995.0
Holden,Commodore,2010,2010 Holden Commodore Omega,Wagon,4,5,203500.0,Unleaded,Automatic,Rear,6.0,3.0,9.3,USED,White,Minchinbury,NSW,7995.0
Toyota,Hilux,2018,2018 Toyota Hilux SR (4X4),Ute / Tray,4,5,37726.0,Diesel,Automatic,4WD,4.0,2.8,8.5,USED,White,Cardiff,NSW,49913.0
Mazda,3,2018,2018 Mazda 3 SP25,Hatchback,5,5,50304.0,Unleaded,Automatic,Front,4.0,2.5,6.1,USED,White,Jamisontown,NSW,23400.0
BMW,M140I,2018,2018 BMW M140I,Hatchback,5,5,59223.0,Premium,Automatic,Rear,6.0,3.0,7.1,USED,White,Castle Hill,NSW,44990.0
Hyundai,Accent,2013,2013 Hyundai Accent Active,Sedan,4,5,103629.0,Unleaded,Automatic,Front,4.0,1.6,6.4,USED,Silver,Minchinbury,NSW,12995.0
Jeep,Grand,2015,2015 Jeep Grand Cherokee Laredo (4X4),SUV,4,5,92805.0,Diesel,Automatic,4WD,6.0,3.0,7.5,USED,Red,Cardiff,NSW,23913.0
Mercedes-Benz,C200,2005,2005 Mercedes-Benz C200 Kompressor Classic,Sedan,4,5,98800.0,Unleaded,Automatic,Rear,4.0,1.8,9.5,USED,Black,Brookvale,NSW,9888.0
Subaru,Impreza,2015,2015 Subaru Impreza 2.0I-S (awd),Hatchback,5,5,171352.0,Unleaded,Automatic,AWD,4.0,2.0,6.8,USED,Black,Homebush,NSW,15999.0
Mazda,BT-50,2015,2015 Mazda BT-50 XT (4X4),Ute / Tray,4,5,31931.0,Diesel,Automatic,4WD,5.0,3.2,9.2,USED,White,Smithfield,NSW,38800.0
Suzuki,Swift,2011,2011 Suzuki Swift GL,Hatchback,5,5,158817.0,Unleaded,Automatic,Front,4.0,1.4,6.2,USED,Black,Minchinbury,NSW,11800.0
Volkswagen,Golf,2016,2016 Volkswagen Golf 92 TSI,Hatchback,5,5,89757.0,Premium,Manual,Front,4.0,1.4,5.7,USED,Grey,Croydon,NSW,16990.0
Mercedes-Benz,E250,2011,2011 Mercedes-Benz E250 CGI Avantgarde,Sedan,4,5,120209.0,Premium,Automatic,Rear,4.0,1.8,7.6,USED,Silver,Granville,NSW,18990.0
Holden,Commodore,2011,2011 Holden Commodore Omega,Wagon,4,5,174239.0,Unleaded,Automatic,Rear,6.0,3.0,8.9,USED,White,Kirrawee,NSW,13800.0
Toyota,Camry,2004,2004 Toyota Camry Sportivo,Sedan,4,5,95362.0,Unleaded,Automatic,Front,4.0,2.4,9.5,USED,Gold,Minchinbury,NSW,12995.0
Toyota,C-HR,2018,2018 Toyota C-HR Koba (awd),SUV,4,5,67615.0,Premium,Automatic,AWD,4.0,1.2,5.6,USED,,Richmond,NSW,32980.0
Peugeot,308,2017,2017 Peugeot 308 Active,Hatchback,5,5,41522.0,Premium,Automatic,Front,3.0,1.2,5.1,USED,Red,Cardiff,NSW,18777.0
Audi,Q2,2018,2018 Audi Q2 1.4 Tfsi Design,SUV,4,5,38238.0,Premium,Automatic,Front,4.0,1.4,5.3,USED,Yellow,Rozelle,NSW,35800.0
Kia,Sorento,2018,2018 Kia Sorento SLI (4X4),SUV,4,7,157465.0,Diesel,Automatic,AWD,4.0,2.2,7.2,USED,White,Granville,NSW,28950.0
BMW,218I,2017,2017 BMW 218I Active Tourer Sport Line,Hatchback,4,5,44286.0,Premium,Automatic,Front,3.0,1.5,5.2,USED,White,Rozelle,NSW,26800.0
Hyundai,Tucson,2017,2017 Hyundai Tucson Elite (awd),SUV,4,5,116134.0,Diesel,Automatic,AWD,4.0,2.0,6.8,USED,White,Milperra,NSW,28880.0
Nissan,Patrol,2007,2007 Nissan Patrol ST-S (4X4),SUV,4,7,165374.0,Diesel,Manual,4WD,4.0,3.0,10.8,USED,Blue,Penrith,NSW,32950.0
Hyundai,I30,2020,2020 Hyundai I30 GO,Hatchback,4,5,40178.0,Unleaded,Automatic,Front,4.0,2.0,7.4,USED,White,Castle Hill,NSW,26300.0
Honda,Accord,2010,2010 Honda Accord Euro Euro,Sedan,4,5,191701.0,Premium,Automatic,Front,4.0,2.4,8.9,USED,Red,Granville,NSW,10499.0
Mitsubishi,ASX,2019,2019 Mitsubishi ASX ES (2WD),SUV,4,5,43534.0,Unleaded,Automatic,Front,4.0,2.0,7.6,USED,White,Campbelltown,NSW,25990.0
Nissan,Qashqai,2015,2015 Nissan Qashqai TI (4X2),SUV,4,5,77936.0,Unleaded,Automatic,Front,4.0,2.0,6.9,USED,White,Smeaton Grange,NSW,23990.0
Toyota,Landcruiser,2015,2015 Toyota Landcruiser Workmate (4X4),Ute / Tray,2,3,217658.0,Diesel,Manual,4WD,8.0,4.5,11.5,USED,White,Cardiff,NSW,56913.0
Subaru,Forester,2013,2013 Subaru Forester 2.5I,SUV,4,5,121608.0,Unleaded,Automatic,AWD,4.0,2.5,8.1,USED,Black,Pendle Hill,NSW,16950.0
Renault,Megane,2014,2014 Renault Megane GT-Line,Wagon,4,5,112133.0,Premium,Automatic,Front,4.0,1.2,5.6,USED,Black,Croydon,NSW,13999.0
Renault,Trafic,2018,2018 Renault Trafic LWB,Commercial,4,3,153438.0,Diesel,Manual,Front,4.0,1.6,6.2,USED,White,Liverpool,NSW,31950.0
Holden,Cruze,2016,2016 Holden Cruze SRI Z-Series,Sedan,4,5,139558.0,Unleaded,Manual,Front,4.0,1.6,7.4,USED,Black,Granville,NSW,12990.0
Rolls-Royce,Ghost,2011,2011 Rolls-Royce Ghost,Sedan,4,5,45385.0,Premium,Automatic,Rear,12.0,6.6,13.6,USED,Silver,Rushcutters Bay,NSW,329990.0
Hyundai,I30,2010,2010 Hyundai I30 SX,Hatchback,5,5,186939.0,Unleaded,Automatic,Front,4.0,2.0,7.6,USED,White,Minchinbury,NSW,10995.0
Kia,Cerato,2015,2015 Kia Cerato S,Hatchback,5,5,103354.0,Unleaded,Automatic,Front,4.0,1.8,7.1,USED,White,Cardiff,NSW,15888.0
Toyota,Tarago,2012,2012 Toyota Tarago GLI,Wagon,4,8,115000.0,Unleaded,Automatic,Front,4.0,2.4,8.9,USED,White,Brookvale,NSW,22999.0
Toyota,Camry,2017,2017 Toyota Camry Altise,Sedan,4,5,97480.0,Unleaded,Automatic,Front,4.0,2.5,7.9,USED,,Kirrawee,NSW,23999.0
Honda,HR-V,2020,2020 Honda HR-V RS Crimson Interior,SUV,4,5,29007.0,Unleaded,Automatic,Front,4.0,1.8,6.7,USED,Grey,Banksia,NSW,34990.0
Kia,Sportage,2017,2017 Kia Sportage SI (fwd),SUV,4,5,115759.0,Unleaded,Automatic,Front,4.0,2.0,7.9,USED,White,Singleton,NSW,24990.0
Toyota,Camry,2006,2006 Toyota Camry Altise,Sedan,4,5,260901.0,Unleaded,Automatic,Front,4.0,2.4,9.9,USED,Blue,Lansvale,NSW,6990.0
Hyundai,Iload,2018,2018 Hyundai Iload 3S Twin Swing,Commercial,4,3,57505.0,Diesel,Automatic,Rear,4.0,2.5,8.8,USED,Grey,Sylvania,NSW,35995.0
Subaru,Impreza,2009,2009 Subaru Impreza WRX (awd),Sedan,4,5,153891.0,Premium,Manual,AWD,4.0,2.5,10.7,USED,Grey,Leichhardt,NSW,16420.0
BMW,320D,2013,2013 BMW 320D,Coupe,2,4,170658.0,Diesel,Automatic,Rear,4.0,2.0,5.3,USED,Black,Haberfield,NSW,17890.0
Toyota,RAV4,2015,2015 Toyota RAV4 GX (2WD),SUV,4,5,119342.0,Unleaded,Automatic,Front,4.0,2.0,7.4,USED,White,Liverpool,NSW,21888.0
Volkswagen,Amarok,2016,2016 Volkswagen Amarok V6 TDI 550 Ultimate,Ute / Tray,4,5,132194.0,Diesel,Automatic,4WD,6.0,3.0,7.8,USED,Blue,Glebe,NSW,41950.0
Holden,Astra,2017,2017 Holden Astra RS,Hatchback,5,5,128928.0,Premium,Automatic,Front,4.0,1.6,6.3,USED,Red,Granville,NSW,15984.0
Toyota,Corolla,2019,2019 Toyota Corolla ZR (hybrid),Hatchback,5,5,60906.0,Hybrid,Automatic,Front,4.0,1.8,4.2,USED,Silver,East Maitland,NSW,35990.0
Nissan,X-Trail,2015,2015 Nissan X-Trail ST (fwd),SUV,4,5,188702.0,Unleaded,Automatic,Front,4.0,2.5,7.9,USED,Red,Kirrawee,NSW,14900.0
BMW,X1,2017,2017 BMW X1 Sdrive 18D,SUV,4,5,41275.0,Diesel,Automatic,Front,4.0,2.0,4.7,USED,Brown,Warwick Farm,NSW,34880.0
Mazda,6,2008,2008 Mazda 6 Classic,Wagon,4,5,196135.0,Premium,Automatic,Front,4.0,2.5,8.9,USED,Red,Minto,NSW,8950.0
Ford,Ranger,2017,2017 Ford Ranger XL 3.2 (4X4),Ute / Tray,4,5,196114.0,Diesel,Automatic,4WD,5.0,3.2,8.8,USED,White,Caringbah,NSW,36990.0
Hyundai,Imax,2009,2009 Hyundai Imax,Wagon,4,8,152352.0,Premium,Automatic,Rear,4.0,2.4,10.6,USED,Silver,Adamstown,NSW,19990.0
Toyota,RAV4,2013,2013 Toyota RAV4 GX (4X4),SUV,4,5,165245.0,Diesel,Automatic,AWD,4.0,2.2,6.5,USED,Silver,Minchinbury,NSW,16995.0
Holden,Colorado,2018,2018 Holden Colorado LS (4X2),Ute / Tray,4,5,164863.0,Diesel,Automatic,Rear,4.0,2.8,8.8,USED,White,Bankstown,NSW,23888.0
Toyota,Corolla,2016,2016 Toyota Corolla Ascent,Hatchback,5,5,74113.0,Unleaded,Automatic,Front,4.0,1.8,6.1,USED,Silver,Liverpool,NSW,24950.0
Holden,Captiva,2012,2012 Holden Captiva 7 LX (4X4),SUV,4,7,121948.0,Unleaded,Automatic,AWD,6.0,3.0,11.3,USED,Gold,Elderslie,NSW,8999.0
Mercedes-Benz,C200,2009,2009 Mercedes-Benz C200 Kompressor Classic,Sedan,4,5,73989.0,Premium,Automatic,Rear,4.0,1.8,8.2,USED,Silver,Cardiff,NSW,13913.0
Skoda,Octavia,2010,2010 Skoda Octavia 103 TDI,Wagon,4,5,81608.0,Diesel,Automatic,Front,4.0,2.0,5.5,USED,Grey,Arncliffe,NSW,11880.0
Lexus,UX200,2019,2019 Lexus UX200 Luxury +EP1,SUV,4,5,5159.0,Unleaded,Automatic,Front,4.0,2.0,5.8,USED,White,Castle Hill,NSW,43990.0
Hyundai,Imax,2009,2009 Hyundai Imax,Wagon,4,8,240239.0,Premium,Automatic,Rear,4.0,2.4,10.6,USED,Grey,Minchinbury,NSW,15990.0
Hyundai,Tucson,2019,2019 Hyundai Tucson Active (2WD),SUV,4,5,104066.0,Unleaded,Automatic,Front,4.0,2.0,7.9,USED,White,Singleton,NSW,26990.0
Nissan,Navara,2018,2018 Nissan Navara ST-X (4X4),Ute / Tray,4,5,62782.0,Diesel,Manual,4WD,4.0,2.3,6.5,USED,Silver,Windsor,NSW,41990.0
Toyota,Hilux,2017,2017 Toyota Hilux SR (4X4),Ute / Tray,4,5,162384.0,Diesel,Automatic,4WD,4.0,2.8,8.5,USED,White,Blacktown,NSW,37888.0
Jaguar,XF,2011,2011 Jaguar XF 3.0 V6 Diesel S Luxury,Sedan,4,5,133360.0,Diesel,Automatic,Rear,6.0,3.0,6.8,USED,Black,Rydalmere,NSW,23950.0
Mitsubishi,ASX,2017,2017 Mitsubishi ASX LS (2WD),SUV,4,5,89044.0,Unleaded,Automatic,Front,4.0,2.0,7.4,USED,White,Minchinbury,NSW,20995.0
Kia,Picanto,2021,2021 Kia Picanto S (PE),Hatchback,5,5,4758.0,Unleaded,Automatic,Front,4.0,1.2,5.8,USED,Grey,Cardiff,NSW,20444.0
Toyota,RAV4,2015,2015 Toyota RAV4 GX (2WD),SUV,4,5,130569.0,Unleaded,Automatic,Front,4.0,2.0,7.4,USED,White,Granville,NSW,23400.0
Honda,Civic,2017,2017 Honda Civic Type R,Hatchback,5,4,88363.0,Premium,Manual,Front,4.0,2.0,8.8,USED,Red,Chipping Norton,NSW,49880.0
