Year,Kilometres,Cylinders,EngineLiters,Fuel100KM,FuelType_Diesel,FuelType_Hybrid,FuelType_LPG,FuelType_Premium,FuelType_Unleaded,Transmission_Automatic,Transmission_Manual,DriveType_AWD,DriveType_Front,DriveType_Other,DriveType_Rear
2017,0.6889353145631189,4.0,1.4,5.9,0,0,0,0,1,1,0,0,1,0,0
2019,0.5609859692018462,4.0,2.5,4.8,0,1,0,0,0,1,0,1,0,0,0
2018,0.5687234705273837,4.0,2.5,7.8,0,0,0,0,1,1,0,0,1,0,0
2012,0.9849195434892934,4.0,2.5,10.5,1,0,0,0,0,1,0,0,0,0,0
2022,0.14235524274242,4.0,2.0,8.2,0,0,0,1,0,0,1,0,1,0,0
2022,0.004548391733008,4.0,2.0,9.8,0,0,0,1,0,1,0,0,1,0,0
2016,0.4292136527828492,4.0,2.0,7.3,0,0,0,1,0,1,0,0,0,0,0
2004,0.6953364313449477,4.0,2.4,11.5,0,0,0,0,1,0,1,0,0,0,1
2012,0.6008541937479005,4.0,2.2,8.1,1,0,0,0,0,1,0,1,0,0,0
2017,0.4603073724935641,6.0,3.6,9.9,0,0,0,1,0,1,0,1,0,0,0
2021,0.440739577687106,4.0,1.8,4.2,0,1,0,0,0,1,0,0,1,0,0
2009,0.8693495353269072,4.0,1.8,7.7,0,0,0,0,1,1,0,0,1,0,0
2018,0.5724652294704689,4.0,2.0,6.3,1,0,0,0,0,1,0,1,0,0,0
2010,0.962178404673688,6.0,4.0,16.2,0,0,1,0,0,1,0,0,0,0,1
2023,0.0168998204181018,4.0,2.0,5.8,0,0,0,1,0,1,0,0,1,0,0
2021,0.3194625479769179,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2023,0.0061801278843698,4.0,1.5,6.9,0,0,0,0,0,1,0,0,1,0,0
2018,0.4594893706158727,4.0,2.0,6.1,0,0,0,1,0,1,0,1,0,0,0
2019,0.4886178135326509,4.0,2.0,7.6,0,0,0,0,1,1,0,0,1,0,0
2018,0.3607922201836526,4.0,2.0,7.9,0,0,0,1,0,1,0,1,0,0,0
2015,0.8998107071863786,4.0,2.0,7.9,1,0,0,0,0,0,1,0,0,0,0
2010,0.5499829350025854,4.0,2.0,7.3,0,0,0,1,0,0,1,1,0,0,0
2016,0.6091248045928295,4.0,2.5,8.8,1,0,0,0,0,1,0,0,0,0,1
2017,0.4517854556832897,4.0,2.0,5.8,0,0,0,1,0,1,0,0,0,0,1
2016,0.9192395647457752,5.0,3.2,9.2,1,0,0,0,0,1,0,0,0,0,0
2015,0.5556915095408723,4.0,1.8,6.7,0,0,0,0,1,1,0,0,1,0,0
2013,0.8740188326353845,4.0,3.0,8.5,1,0,0,0,0,1,0,0,0,0,0
2015,0.6210852489476277,6.0,3.5,10.2,0,0,0,1,0,1,0,0,0,0,0
2015,0.6393703824488091,4.0,1.4,5.4,0,0,0,1,0,1,0,0,1,0,0
2011,0.5722737264944568,6.0,3.6,10.2,0,0,0,0,1,0,1,0,0,0,1
2022,0.1771283861645408,4.0,2.0,6.1,0,0,0,0,1,1,0,0,1,0,0
2023,0.0057465387979793,4.0,2.5,4.8,0,1,0,0,0,1,0,1,0,0,0
2017,0.4640906373134079,4.0,2.4,8.8,0,0,0,0,1,1,0,0,1,0,0
2017,0.8383593852554266,4.0,2.8,8.1,1,0,0,0,0,0,1,0,0,0,0
2021,0.2048126092178179,4.0,2.5,4.7,0,1,0,0,0,1,0,0,1,0,0
2020,0.3504441077898381,4.0,2.0,7.6,0,0,0,1,0,1,0,1,0,0,0
2011,0.6389414325826184,4.0,1.8,7.6,0,0,0,1,0,1,0,0,0,0,1
2021,0.295057943818869,4.0,1.4,6.7,0,0,0,0,1,1,0,0,1,0,0
2019,0.4078991973217082,6.0,3.3,10.8,0,0,0,0,1,1,0,0,1,0,0
2019,0.500076319648162,4.0,1.5,7.3,0,0,0,0,1,1,0,0,1,0,0
2015,0.655883279627985,4.0,2.4,7.8,0,0,0,0,1,1,0,0,1,0,0
2014,0.7092467412547951,4.0,2.0,5.8,0,0,0,0,1,0,1,0,1,0,0
2022,0.0037217813903303,4.0,2.4,8.6,1,0,0,0,0,1,0,0,0,0,0
2017,0.3225893070908146,4.0,2.0,7.2,0,0,0,0,1,1,0,0,1,0,0
2008,0.892486949420464,4.0,2.5,9.8,1,0,0,0,0,0,1,0,0,0,0
2021,0.3146045018947626,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2018,0.3038653254297276,4.0,2.0,6.9,0,0,0,0,1,1,0,0,1,0,0
2019,0.4884203521992082,4.0,2.4,7.2,0,0,0,0,1,1,0,1,0,0,0
2013,0.9915178519813636,4.0,2.2,6.5,1,0,0,0,0,1,0,1,0,0,0
2022,0.0647406929456111,4.0,1.3,6.6,0,0,0,1,0,1,0,0,1,0,0
2021,0.082977272521638,4.0,2.5,4.5,0,1,0,0,0,1,0,0,1,0,0
2011,0.902509535990312,6.0,4.0,11.4,0,0,0,1,0,1,0,0,0,0,0
2019,0.6129330841805211,4.0,3.0,7.7,1,0,0,0,0,1,0,0,0,0,1
2016,0.5139536843207634,4.0,2.0,9.2,0,0,0,1,0,0,1,1,0,0,0
2019,0.519371208252371,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2012,0.8508200276507354,4.0,2.5,9.8,1,0,0,0,0,0,1,0,0,0,0
2016,0.5615540673479423,4.0,1.4,5.4,0,0,0,1,0,1,0,0,1,0,0
2018,0.3766974002099517,4.0,2.5,7.5,0,0,0,0,1,1,0,1,0,0,0
2021,0.3955505858554846,3.0,1.0,5.3,0,0,0,1,0,1,0,0,1,0,0
2017,0.5297240720483853,4.0,2.0,7.3,0,0,0,1,0,1,0,1,0,0,0
2018,0.3513522782802808,4.0,2.4,6.8,0,0,0,0,1,1,0,0,1,0,0
2013,0.6438397216278666,4.0,2.0,7.2,0,0,0,0,1,0,1,1,0,0,0
2021,0.3380789467046887,4.0,2.0,8.3,0,0,0,1,0,1,0,1,0,0,0
2022,0.0067929691672299,4.0,1.5,6.9,0,0,0,0,1,1,0,0,0,0,0
2016,0.5728038819892627,4.0,2.8,9.4,1,0,0,0,0,1,0,0,0,0,0
2004,0.7897414165384059,8.0,5.0,12.5,0,0,0,0,1,1,0,0,0,0,1
2019,0.5146472020783326,4.0,2.2,7.2,1,0,0,0,0,1,0,1,0,0,0
2019,0.389573468820205,4.0,2.5,8.8,1,0,0,0,0,1,0,0,0,0,1
2016,0.5459134969569908,4.0,1.8,4.1,0,1,0,0,0,1,0,0,1,0,0
2015,0.6369665677547347,4.0,1.6,5.6,1,0,0,0,0,1,0,0,1,0,0
2019,0.5156807741650741,4.0,1.4,6.7,0,0,0,0,1,1,0,0,1,0,0
2011,0.7978277152666016,4.0,1.4,6.4,0,0,0,0,1,1,0,0,1,0,0
2021,0.375307920599065,4.0,2.0,7.6,0,0,0,0,1,1,0,0,1,0,0
2022,0.3093707622588784,4.0,1.5,7.3,0,0,0,0,1,1,0,0,1,0,0
2016,0.8791165997030475,5.0,3.2,9.2,1,0,0,0,0,1,0,0,0,0,0
2016,0.5635572550965127,4.0,1.3,7.3,0,0,0,0,1,0,1,0,0,0,0
2005,0.7914982335088427,6.0,3.0,12.2,0,0,0,0,1,1,0,0,0,0,0
2014,0.5827455282776409,6.0,3.6,11.8,0,0,0,0,1,0,1,0,0,0,0
2018,0.6375103457222336,4.0,2.0,5.1,1,0,0,0,0,1,0,0,1,0,0
2020,0.2840233621361725,4.0,2.0,8.1,0,0,0,1,0,1,0,1,0,0,0
2013,0.598595929405523,4.0,2.0,7.4,0,0,0,1,0,0,1,0,1,0,0
2012,0.8892260718742486,4.0,2.0,8.2,0,0,0,0,1,1,0,0,1,0,0
2011,0.6988423902034636,6.0,3.6,10.1,0,0,0,0,1,1,0,0,0,0,1
2013,0.8425444898826641,4.0,2.2,7.6,1,0,0,0,0,0,1,0,0,0,1
2017,0.5218544546331492,4.0,1.8,6.4,0,0,0,0,1,1,0,0,1,0,0
2020,0.5006780202394924,5.0,3.2,8.7,1,0,0,0,0,1,0,0,0,0,0
2009,0.7361335869066807,4.0,2.0,6.8,1,0,0,0,0,1,0,0,1,0,0
2019,0.5332011641895971,4.0,2.2,7.5,1,0,0,0,0,1,0,1,0,0,0
2021,0.3832794059870973,4.0,1.5,5.6,0,0,0,1,0,1,0,0,1,0,0
2011,0.8546124201258168,4.0,3.2,9.2,1,0,0,0,0,1,0,0,0,0,0
2018,0.6995361447845977,6.0,3.0,7.8,1,0,0,0,0,1,0,0,0,0,0
2022,0.0071801416727758,4.0,1.4,6.5,0,0,0,1,0,1,0,0,1,0,0
2010,0.6360389373743658,8.0,3.6,11.1,1,0,0,0,0,1,0,0,0,0,0
2014,0.8402726691075733,6.0,3.6,9.9,0,0,0,0,1,1,0,0,0,0,1
2023,0.0050501770822211,4.0,1.5,6.9,0,0,0,0,0,1,0,0,1,0,0
2016,0.4317366271108124,4.0,2.0,5.1,1,0,0,0,0,1,0,1,0,0,0
2012,0.7760019415896982,4.0,2.5,9.8,1,0,0,0,0,0,1,0,0,0,0
2020,0.778571478623324,4.0,2.2,6.1,1,0,0,0,0,1,0,1,0,0,0
2021,0.208375409118859,4.0,2.0,7.7,0,0,0,1,0,1,0,1,0,0,0
2014,0.5973450840384276,4.0,2.0,7.7,0,0,0,1,0,1,0,1,0,0,0
2018,0.4089889589615977,4.0,2.5,7.3,0,0,0,0,1,1,0,1,0,0,0
2019,0.3383008243804464,4.0,2.0,7.9,0,0,0,0,1,1,0,0,1,0,0
2006,0.8550989306335335,4.0,2.5,9.5,0,0,0,0,1,0,1,0,0,0,0
2022,0.0117806462870941,4.0,2.0,8.6,0,0,0,1,0,1,0,0,1,0,0
2016,0.579717663330012,4.0,1.8,7.4,0,0,0,0,1,1,0,0,1,0,0
2017,0.259355965568093,4.0,1.6,7.5,0,0,0,0,1,1,0,0,1,0,0
2016,0.500093231452172,4.0,1.3,6.3,0,0,0,0,1,1,0,0,1,0,0
2014,0.4714887320288209,4.0,1.8,7.4,0,0,0,0,1,1,0,0,1,0,0
2015,0.4725292863592932,4.0,2.0,7.6,0,0,0,0,1,0,1,0,1,0,0
2013,0.6759741930944503,4.0,1.6,6.1,0,0,0,0,1,1,0,0,1,0,0
2023,0.00203057290294,4.0,2.5,7.7,0,0,0,0,1,1,0,0,1,0,0
2014,0.7478972204115633,4.0,2.7,12.6,0,0,0,0,1,1,0,0,0,0,1
2018,0.4487771301338419,4.0,1.8,6.1,0,0,0,0,1,1,0,0,1,0,0
2008,0.8731168478156502,4.0,2.0,7.8,0,0,0,0,1,1,0,0,1,0,0
2019,0.5142726240261973,6.0,3.3,10.2,0,0,0,0,1,1,0,0,0,0,1
2021,0.4934595364371254,4.0,1.6,3.8,0,1,0,0,0,1,0,0,1,0,0
2009,0.9270248430071298,4.0,2.0,8.7,1,0,0,0,0,1,0,0,0,0,0
2015,0.6644578179022568,6.0,3.0,7.5,1,0,0,0,0,1,0,0,0,0,0
2022,0.00203057290294,4.0,2.0,7.3,0,0,0,1,0,1,0,1,0,0,0
2015,0.5064812769310274,4.0,2.4,7.8,0,0,0,0,1,1,0,0,1,0,0
2022,0.0011507976843212,4.0,2.5,7.5,0,0,0,0,1,1,0,1,0,0,0
2013,0.5438034586521722,6.0,3.5,6.4,0,0,0,1,0,1,0,0,0,0,0
2011,0.7099324509881181,4.0,1.4,6.9,0,0,0,0,1,1,0,0,1,0,0
2014,0.5566381282509152,4.0,1.5,5.5,0,0,0,0,1,1,0,0,1,0,0
2014,0.5378245610950698,6.0,3.0,6.8,1,0,0,0,0,1,0,1,0,0,0
2020,0.3003693806653237,4.0,2.0,8.1,0,0,0,1,0,1,0,0,1,0,0
2012,0.5871110059941285,4.0,1.2,5.5,0,0,0,1,0,1,0,0,1,0,0
2023,0.0710914900161892,4.0,2.0,6.9,0,0,0,1,0,1,0,0,0,0,0
2023,0.0042838389473943,4.0,1.6,7.1,0,0,0,0,1,1,0,1,0,0,0
2012,0.8073944621503899,4.0,2.0,8.2,0,0,0,0,1,1,0,0,1,0,0
2017,0.7068105312721379,4.0,2.0,6.9,0,0,0,0,1,0,1,0,1,0,0
2016,0.5183092915865228,4.0,1.4,6.3,0,0,0,1,0,1,0,0,1,0,0
2015,0.7282728209296508,4.0,1.6,5.3,1,0,0,0,0,1,0,0,1,0,0
2019,0.4484218539250282,4.0,1.8,6.6,0,0,0,0,1,1,0,0,1,0,0
2009,0.8019960026835509,4.0,2.0,8.5,0,0,0,0,1,1,0,1,0,0,0
2004,0.8930532192404264,4.0,1.8,7.8,0,0,0,0,1,1,0,0,1,0,0
2018,0.4275854126646032,4.0,2.5,7.8,0,0,0,0,1,1,0,0,1,0,0
2020,0.4959424507182609,4.0,2.8,7.9,1,0,0,0,0,1,0,0,0,0,0
2008,0.9491780885002784,4.0,3.2,9.9,1,0,0,0,0,1,0,0,0,0,0
2021,0.2147382693484721,4.0,2.5,8.8,0,0,0,0,1,1,0,1,0,0,0
2019,0.5820074509055863,4.0,1.8,4.2,0,1,0,0,0,1,0,0,1,0,0
2018,0.8374978443538437,4.0,3.0,7.9,1,0,0,0,0,1,0,0,0,0,0
2022,0.036759191032871,4.0,2.0,9.4,1,0,0,0,0,1,0,0,0,0,0
2014,0.938778425361469,4.0,3.0,8.3,1,0,0,0,0,0,1,0,0,0,0
2012,0.6183065785300853,4.0,2.0,8.8,0,0,0,1,0,1,0,1,0,0,0
2017,0.5833266335877444,4.0,2.0,6.9,0,0,0,0,1,1,0,0,1,0,0
2014,0.6830359939113609,4.0,1.6,6.4,0,0,0,0,1,0,1,0,1,0,0
2009,0.8021816254623915,4.0,2.4,9.6,0,0,0,0,1,1,0,0,0,0,0
2018,0.5404211184926628,4.0,3.0,7.7,1,0,0,0,0,1,0,0,0,0,1
2017,0.6646474705273766,4.0,2.8,8.5,1,0,0,0,0,1,0,0,0,0,0
2019,0.4583557121995784,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2019,0.550633152615476,6.0,3.3,11.6,0,0,0,0,1,1,0,0,1,0,0
2022,0.2247468031484666,4.0,2.0,8.2,1,0,0,0,0,0,1,0,0,0,1
2017,0.5739978381475196,4.0,2.0,6.3,0,0,0,0,1,0,1,0,1,0,0
2022,0.0640445864099807,4.0,2.0,7.2,0,0,0,1,0,1,0,1,0,0,0
2017,0.31116556662208,4.0,1.2,5.8,0,0,0,0,1,1,0,0,1,0,0
2020,0.2768283169202101,3.0,1.0,5.3,0,0,0,1,0,1,0,0,1,0,0
2019,0.3369926297691418,6.0,3.5,9.7,0,0,0,1,0,1,0,0,0,0,1
2021,0.3250297971854789,4.0,2.5,8.3,0,0,0,0,1,1,0,0,0,0,0
2007,0.7684126915851757,4.0,1.8,7.4,0,0,0,0,1,1,0,0,1,0,0
2014,0.7507818610847832,4.0,2.0,5.8,0,0,0,0,1,0,1,0,1,0,0
2020,0.7929831179707574,4.0,2.5,4.8,0,1,0,0,0,1,0,1,0,0,0
2017,0.3750221335012651,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2019,0.4428778376941431,4.0,2.5,8.1,0,0,0,1,0,1,0,0,1,0,0
2019,0.5535890976818365,4.0,2.4,8.6,1,0,0,0,0,1,0,0,0,0,0
2012,0.7121763629075559,4.0,2.2,7.3,1,0,0,0,0,1,0,1,0,0,0
2017,0.4214112052029067,4.0,1.6,5.9,0,0,0,1,0,1,0,0,1,0,0
2010,0.9142742899711218,4.0,2.5,9.3,0,0,0,0,1,1,0,0,0,0,0
2014,0.5475961576737275,4.0,2.2,8.2,1,0,0,0,0,1,0,1,0,0,0
2011,0.8640342633949829,4.0,2.5,10.5,0,0,0,1,0,1,0,1,0,0,0
2020,0.4518492403145898,4.0,2.0,6.5,0,0,0,0,1,1,0,0,1,0,0
2022,0.1424886254838238,4.0,1.5,5.6,0,0,0,1,0,1,0,0,1,0,0
2018,0.5302245027523389,4.0,2.0,6.5,0,1,0,0,0,1,0,0,0,0,1
2007,0.7970682089581802,6.0,3.0,9.5,0,0,0,1,0,1,0,0,0,0,1
2019,0.4677919548653615,4.0,2.0,7.9,0,0,0,0,1,1,0,0,1,0,0
2019,0.7023447695498143,4.0,2.0,6.5,0,0,0,0,1,1,0,0,1,0,0
2019,0.3974327695283889,4.0,2.0,6.9,0,0,0,0,1,1,0,0,1,0,0
2015,0.6115030047870946,4.0,2.2,8.1,1,0,0,0,0,1,0,1,0,0,0
2020,0.4607084608894379,4.0,2.0,7.2,0,0,0,0,1,1,0,0,1,0,0
2011,0.6543025709381772,4.0,2.0,10.5,0,0,0,1,0,1,0,1,0,0,0
2017,0.6157693789362176,4.0,2.5,8.4,0,0,0,0,1,1,0,0,1,0,0
2016,0.5595525894689709,4.0,1.2,6.9,0,0,0,1,0,0,1,0,1,0,0
2014,0.5720408884328283,8.0,5.5,11.8,0,0,0,1,0,1,0,1,0,0,0
2019,0.3652674846885353,4.0,1.5,6.5,0,0,0,0,1,1,0,0,1,0,0
2011,0.7653400887489655,6.0,2.7,8.2,1,0,0,0,0,1,0,0,0,0,1
2017,0.8111269520544149,4.0,2.5,8.8,1,0,0,0,0,1,0,0,0,0,1
2018,0.625284738427799,4.0,1.5,5.5,0,0,0,0,1,1,0,0,1,0,0
2023,0.0050501770822211,3.0,1.3,7.3,0,0,0,0,0,1,0,0,1,0,0
2017,0.4395873679172675,4.0,2.0,6.1,0,0,0,1,0,1,0,0,0,0,1
2016,0.5828525424231622,6.0,3.0,7.5,1,0,0,0,0,1,0,1,0,0,0
2008,0.8439394192382937,4.0,2.5,9.3,0,0,0,0,1,1,0,1,0,0,0
2013,0.6101357327688934,4.0,1.8,6.6,0,0,0,0,1,1,0,0,1,0,0
2019,0.6126418451835776,4.0,2.5,7.3,0,0,0,0,1,1,0,1,0,0,0
2020,0.3393728233382318,4.0,2.0,7.3,0,0,0,1,0,1,0,1,0,0,0
2015,0.5902685292126223,6.0,3.6,9.5,0,0,0,0,1,1,0,0,0,0,1
2017,0.6880158915101559,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2014,0.4849462397941878,4.0,1.8,6.9,0,0,0,1,0,1,0,0,0,0,1
2022,0.0040087535215515,4.0,2.0,9.8,0,0,0,1,0,1,0,0,1,0,0
2017,0.555481938372276,4.0,2.0,5.4,1,0,0,0,0,1,0,1,0,0,0
2020,0.5094637736074662,4.0,2.0,7.9,0,0,0,0,1,1,0,0,1,0,0
2021,0.2118044318582313,4.0,1.5,7.3,0,0,0,0,1,1,0,0,1,0,0
2018,0.3933438053489322,4.0,2.0,5.8,0,0,0,0,1,1,0,0,1,0,0
2010,0.7045562644728102,4.0,1.5,6.6,0,0,0,0,1,1,0,0,1,0,0
2015,0.5534458004574202,4.0,1.2,5.8,0,0,0,0,1,1,0,0,1,0,0
2018,0.3753033860301974,4.0,1.5,7.3,0,0,0,0,1,1,0,0,1,0,0
2020,0.2595210969320033,4.0,1.6,7.7,0,0,0,0,1,1,0,1,0,0,0
2013,0.7293564359172111,6.0,2.7,8.2,1,0,0,0,0,1,0,0,0,0,1
2010,0.8385188303427347,4.0,2.0,7.5,1,0,0,0,0,1,0,1,0,0,0
2018,0.4736354443859159,4.0,2.0,10.9,0,0,0,1,0,1,0,0,0,0,0
2007,0.9863616223289504,8.0,6.0,14.6,0,0,0,1,0,1,0,0,0,0,1
2018,0.4159074864432645,4.0,2.0,6.1,0,0,0,0,1,1,0,0,1,0,0
2009,0.5023575161401636,4.0,1.8,8.2,0,0,0,1,0,1,0,0,0,0,1
2015,0.7888466546107933,4.0,2.0,6.4,1,0,0,0,0,1,0,1,0,0,0
2018,0.5826471732260902,6.0,3.0,6.6,1,0,0,0,0,1,0,1,0,0,0
2021,0.3208702397669419,4.0,2.8,7.9,1,0,0,0,0,1,0,0,0,0,0
2016,0.493630945367346,4.0,1.8,7.4,0,0,0,0,1,1,0,0,1,0,0
2020,0.471905235119009,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2022,0.0823709611708818,4.0,2.0,7.1,0,0,0,1,0,0,0,1,0,0,0
2017,0.5732188201249564,4.0,2.0,7.8,0,0,0,1,0,0,1,0,0,0,1
2013,0.7527854717031734,4.0,2.2,8.1,1,0,0,0,0,1,0,1,0,0,0
2018,0.6651782034108564,4.0,1.6,6.6,0,0,0,0,1,1,0,0,1,0,0
2022,0.01203556087646,4.0,2.5,4.8,0,1,0,0,0,1,0,0,1,0,0
2012,0.7731919839009983,4.0,3.0,9.3,1,0,0,0,0,1,0,0,0,0,0
2022,0.231551010633116,4.0,1.4,6.7,0,0,0,0,1,1,0,0,1,0,0
2017,0.6757057615080281,5.0,3.2,8.7,1,0,0,0,0,1,0,0,0,0,0
2005,0.8558974433912645,6.0,4.0,11.5,0,0,0,0,1,1,0,0,0,0,1
2010,0.8770940774337537,4.0,2.4,8.9,0,0,0,0,1,1,0,0,1,0,0
2021,0.2482379583721462,3.0,1.2,4.7,0,0,0,0,1,1,0,0,1,0,0
2019,0.5166664347087724,4.0,2.8,8.6,1,0,0,0,0,1,0,0,0,0,0
2020,0.4204673968720017,4.0,1.8,4.2,0,1,0,0,0,1,0,0,1,0,0
2019,0.4922889007254075,4.0,2.5,7.9,0,0,0,0,1,1,0,0,1,0,0
2014,0.6069673932403148,4.0,1.4,5.7,0,0,0,1,0,0,1,0,1,0,0
2019,0.6100832950725332,4.0,2.8,8.6,1,0,0,0,0,1,0,0,0,0,0
2015,0.6633846045694798,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2007,0.8781667607942595,4.0,2.1,8.8,1,0,0,0,0,1,0,0,0,0,1
2022,0.0704328532289098,6.0,3.5,9.7,0,0,0,0,1,1,0,0,1,0,0
2022,0.2596267249528331,4.0,2.8,8.4,1,0,0,0,0,1,0,0,0,0,0
2012,0.8255825283746717,4.0,3.0,8.5,1,0,0,0,0,1,0,0,0,0,0
2011,0.7579089185800155,4.0,2.7,12.6,0,0,0,0,1,1,0,0,0,0,1
2018,0.1990450223039472,4.0,2.5,8.3,0,0,0,0,1,1,0,0,0,0,0
2017,0.5522583273063474,4.0,2.0,6.8,1,0,0,0,0,1,0,1,0,0,0
2020,0.5765156304255766,4.0,2.8,8.6,1,0,0,0,0,1,0,0,0,0,0
2020,0.4073657124237366,4.0,2.0,6.2,0,0,0,0,1,1,0,0,1,0,0
2012,0.6580912756400324,6.0,3.0,9.5,1,0,0,0,0,1,0,0,0,0,0
2016,0.6441870219980833,4.0,2.1,5.6,1,0,0,0,0,1,0,1,0,0,0
2020,0.2654672498355569,4.0,2.0,7.4,0,0,0,0,1,1,0,0,0,0,1
2014,0.5820653739299836,4.0,1.6,5.7,1,0,0,0,0,1,0,0,1,0,0
2015,0.7659875412920363,4.0,2.0,8.3,1,0,0,0,0,1,0,0,0,0,0
2021,0.4109116791112379,4.0,2.5,7.5,0,0,0,0,1,1,0,1,0,0,0
2012,0.5967977013934402,4.0,2.0,8.4,0,0,0,0,1,1,0,0,1,0,0
2013,0.8306470073640251,4.0,2.4,9.8,0,0,0,0,1,1,0,0,1,0,0
2023,0.0710914900161892,4.0,2.0,7.6,0,0,0,1,0,1,0,0,0,0,0
2021,0.1490043821308574,4.0,2.8,8.5,1,0,0,0,0,1,0,0,0,0,0
2020,0.4409973434490183,4.0,2.5,8.1,0,0,0,0,1,1,0,0,1,0,0
2019,0.5439648727696104,4.0,2.0,7.9,0,0,0,0,1,1,0,0,1,0,0
2018,0.4626426570310382,4.0,2.5,8.3,0,0,0,0,1,1,0,0,0,0,0
2012,0.8056274693876337,4.0,2.5,9.2,1,0,0,0,0,0,1,0,0,0,0
2018,0.6909939705633226,4.0,2.0,5.7,0,0,0,0,1,1,0,0,1,0,0
2008,0.708541407510523,6.0,3.6,13.7,0,0,0,0,1,1,0,0,0,0,1
2013,0.7200773348852092,4.0,2.0,6.7,1,0,0,0,0,1,0,0,1,0,0
2010,0.8169119735602504,4.0,2.5,8.7,0,0,0,0,1,1,0,0,1,0,0
2015,0.7208944300832538,4.0,2.3,6.4,1,0,0,0,0,0,1,0,0,0,1
2021,0.243853238973298,4.0,2.0,8.8,0,0,0,1,0,1,0,1,0,0,0
2012,0.47325270489018,4.0,2.0,6.8,0,0,0,0,1,1,0,1,0,0,0
2006,0.8639376281940665,4.0,2.4,9.4,0,0,0,1,0,1,0,0,1,0,0
2007,0.7379280949634628,4.0,2.3,8.6,0,0,0,0,1,1,0,0,1,0,0
2015,0.7102089074818944,4.0,2.8,8.1,1,0,0,0,0,1,0,0,0,0,1
2020,0.4418772041527541,4.0,2.5,6.8,0,0,0,0,1,1,0,1,0,0,0
2013,0.8323596107584278,4.0,2.5,8.5,0,0,0,0,1,1,0,1,0,0,0
2014,0.5975650211214393,4.0,2.0,7.3,0,0,0,1,0,1,0,1,0,0,0
2018,0.4296957619152191,4.0,2.0,7.6,0,0,0,1,0,1,0,0,1,0,0
2016,0.5551111942122577,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2016,0.5157561583783477,4.0,1.8,6.9,0,0,0,0,1,1,0,0,1,0,0
2015,0.4795544739039438,4.0,2.5,7.4,0,0,0,0,1,1,0,1,0,0,0
2019,0.3490455972285705,4.0,2.0,7.7,0,0,0,1,0,1,0,0,1,0,0
2023,0.0280764827111633,4.0,1.5,9.8,0,0,0,0,0,0,0,0,1,0,0
2020,0.3911808284970812,6.0,3.5,9.6,0,0,0,1,0,1,0,1,0,0,0
2020,0.459541000271799,4.0,2.0,7.2,0,0,0,0,1,1,0,0,1,0,0
2020,0.4365242334484358,4.0,2.5,4.7,0,1,0,0,0,1,0,0,1,0,0
2022,0.0479552109359589,3.0,1.0,5.4,0,0,0,1,0,1,0,0,1,0,0
2019,0.567313058686368,4.0,3.0,7.5,1,0,0,0,0,1,0,0,0,0,1
2011,0.5655979220044864,8.0,5.7,14.1,0,0,0,1,0,1,0,1,0,0,0
2019,0.4572710733222671,4.0,2.0,7.9,0,0,0,0,1,1,0,0,1,0,0
2021,0.2248766872622688,6.0,3.5,9.7,0,0,0,0,1,1,0,0,1,0,0
2009,0.4938091461409268,6.0,3.6,10.1,0,0,0,0,1,1,0,0,0,0,1
2015,0.6126968067804036,4.0,2.0,5.8,0,0,0,0,1,1,0,0,1,0,0
2016,0.5503817465204857,4.0,2.5,8.9,1,0,0,0,0,0,1,0,1,0,0
2013,0.6554140934088175,4.0,2.0,7.3,0,0,0,0,1,0,1,0,1,0,0
2016,0.6297735782007088,6.0,4.0,10.5,0,0,0,0,1,1,0,0,0,0,1
2015,0.5924824880901886,4.0,1.6,6.4,0,0,0,0,1,1,0,0,1,0,0
2013,0.3454574548059395,4.0,2.0,6.6,0,0,0,0,1,1,0,0,1,0,0
2018,0.5845764597046702,4.0,2.0,6.1,1,0,0,0,0,1,0,0,0,0,0
2017,0.5184103670819756,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2013,0.5912155572385062,4.0,2.4,7.5,0,0,0,0,1,1,0,1,0,0,0
2013,0.7032831983277732,6.0,3.7,11.3,0,0,0,0,1,1,0,0,0,0,0
2018,0.624142535890608,5.0,3.2,8.4,1,0,0,0,0,1,0,0,0,0,1
2020,0.4710682571921991,4.0,2.0,7.6,0,0,0,0,1,1,0,0,1,0,0
2017,0.4710035347101525,4.0,2.5,8.3,0,0,0,0,1,1,0,0,0,0,0
2019,0.6791844284618135,4.0,2.5,7.9,0,0,0,0,1,1,0,0,1,0,0
2016,0.4346273659170711,4.0,1.4,6.3,0,0,0,1,0,1,0,0,1,0,0
2005,0.7828084734018197,6.0,4.0,13.2,0,0,0,0,1,1,0,0,0,0,0
2003,0.909105133004704,4.0,1.5,7.2,0,0,0,0,1,1,0,1,0,0,0
